date,ht,at,hg,ag,result,h_odds,d_odds,a_odds,ht_form_points,ht_form_goals_scored,ht_form_goals_conceded,ht_form_wins,at_form_points,at_form_goals_scored,at_form_goals_conceded,at_form_wins,ht_home_form_points,ht_home_form_goals_scored,at_away_form_points,at_away_form_goals_scored,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,ht_form,at_form,ht_attack,at_attack,joint_attack,h2h_dominance,odds_favorite
2006-04-02,porto,gil vicente,3,0,H,1.16,6.0,11.0,12.0,9.0,1.0,4.0,2.0,3.0,7.0,0.0,13.0,9.0,2.0,2.0,4.0,0.0,1.0,5,good,poor,above avg,weak,above avg x weak,balanced,home
2006-04-03,rio ave,setubal,1,0,H,2.1,3.25,3.0,5.0,3.0,8.0,1.0,6.0,6.0,8.0,2.0,7.0,4.0,6.0,4.0,1.0,0.0,2.0,3,below avg,below avg,weak,average,weak x average,balanced,home
2006-04-07,nacional,belenenses,4,0,H,1.9,3.25,3.5,1.0,3.0,10.0,0.0,6.0,6.0,5.0,2.0,5.0,6.0,7.0,7.0,3.0,0.0,2.0,5,poor,below avg,weak,average,weak x average,balanced,home
2006-04-08,sporting,porto,0,1,A,2.25,3.0,3.0,15.0,7.0,0.0,5.0,15.0,12.0,0.0,5.0,15.0,9.0,10.0,5.0,1.0,2.0,2.0,5,excellent,excellent,average,strong,average x strong,balanced,home
2006-04-08,leiria,guimaraes,1,0,H,2.5,3.2,2.5,5.0,3.0,5.0,1.0,6.0,7.0,4.0,1.0,4.0,3.0,6.0,4.0,1.0,2.0,2.0,5,below avg,below avg,weak,average,weak x average,balanced,balanced
2006-04-09,benfica,maritimo,2,2,D,1.3,4.33,9.0,13.0,6.0,2.0,4.0,5.0,2.0,5.0,1.0,10.0,7.0,1.0,3.0,3.0,2.0,0.0,5,excellent,below avg,average,weak,average x weak,balanced,home
2006-04-09,gil vicente,est amadora,1,1,D,2.1,3.25,3.0,2.0,3.0,9.0,0.0,9.0,8.0,7.0,3.0,7.0,11.0,4.0,4.0,1.0,1.0,1.0,3,poor,average,weak,above avg,weak x above avg,balanced,home
2006-04-09,pacos ferreira,rio ave,2,1,H,2.1,3.25,3.0,5.0,5.0,8.0,1.0,8.0,4.0,3.0,2.0,8.0,5.0,3.0,2.0,0.0,1.0,2.0,3,below avg,average,average,average,average x average,balanced,home
2006-04-09,setubal,sp braga,1,0,H,2.5,3.2,2.5,3.0,4.0,9.0,1.0,7.0,3.0,3.0,2.0,6.0,7.0,5.0,2.0,2.0,0.0,1.0,3,poor,average,average,weak,average x weak,balanced,balanced
2006-04-09,academica,naval,2,2,D,2.0,3.25,3.25,7.0,6.0,5.0,2.0,10.0,7.0,5.0,3.0,6.0,4.0,7.0,5.0,1.0,0.0,0.0,1,average,good,average,average,average x average,balanced,home
2006-04-10,penafiel,boavista,0,0,D,4.5,3.4,1.66,3.0,4.0,7.0,0.0,3.0,1.0,4.0,0.0,6.0,8.0,10.0,4.0,0.0,1.0,2.0,3,poor,poor,average,weak,average x weak,balanced,away
2006-04-14,porto,leiria,1,0,H,1.25,5.0,8.0,15.0,10.0,0.0,5.0,8.0,4.0,3.0,2.0,13.0,11.0,8.0,8.0,3.0,1.0,0.0,4,excellent,average,above avg,average,above avg x average,balanced,home
2006-04-14,belenenses,setubal,3,1,H,1.9,3.2,3.6,6.0,5.0,7.0,2.0,6.0,5.0,5.0,2.0,6.0,10.0,3.0,2.0,1.0,1.0,1.0,3,below avg,below avg,average,average,average x average,balanced,home
2006-04-15,rio ave,academica,1,4,A,1.83,3.25,3.75,5.0,3.0,4.0,1.0,5.0,6.0,7.0,1.0,7.0,3.0,7.0,9.0,2.0,3.0,0.0,5,below avg,below avg,weak,average,weak x average,balanced,home
2006-04-15,boavista,benfica,0,2,A,2.75,3.0,2.37,3.0,1.0,4.0,0.0,11.0,6.0,3.0,3.0,8.0,6.0,9.0,6.0,0.0,2.0,3.0,5,poor,good,weak,average,weak x average,balanced,balanced
2006-04-15,guimaraes,penafiel,3,1,H,1.33,4.33,7.5,3.0,3.0,5.0,0.0,3.0,2.0,5.0,0.0,8.0,9.0,0.0,0.0,3.0,0.0,0.0,3,poor,poor,weak,weak,weak x weak,balanced,home
2006-04-15,est amadora,sporting,0,0,D,4.0,3.25,1.8,10.0,8.0,6.0,3.0,12.0,5.0,1.0,4.0,7.0,6.0,15.0,10.0,1.0,0.0,2.0,3,good,good,above avg,average,above avg x average,balanced,away
2006-04-15,naval,gil vicente,1,4,A,1.83,3.2,3.75,8.0,7.0,7.0,2.0,3.0,4.0,8.0,0.0,12.0,8.0,1.0,1.0,0.0,0.0,1.0,1,average,poor,average,average,average x average,balanced,home
2006-04-16,maritimo,nacional,2,0,H,2.3,3.1,2.75,6.0,4.0,5.0,1.0,4.0,7.0,7.0,1.0,10.0,5.0,3.0,3.0,3.0,1.0,1.0,5,below avg,below avg,average,average,average x average,balanced,balanced
2006-04-17,sp braga,pacos ferreira,2,3,A,1.5,3.6,5.5,6.0,3.0,4.0,2.0,7.0,5.0,7.0,2.0,13.0,10.0,1.0,2.0,2.0,0.0,1.0,3,below avg,average,weak,average,weak x average,balanced,home
2006-04-21,guimaraes,boavista,1,1,D,2.1,3.2,3.1,5.0,5.0,5.0,1.0,3.0,1.0,5.0,0.0,10.0,10.0,8.0,3.0,1.0,2.0,2.0,5,below avg,poor,average,weak,average x weak,balanced,home
2006-04-22,penafiel,porto,0,1,A,8.5,4.5,1.28,3.0,3.0,7.0,0.0,15.0,9.0,0.0,5.0,4.0,5.0,12.0,6.0,0.0,0.0,3.0,3,poor,excellent,weak,above avg,weak x above avg,balanced,away
2006-04-23,gil vicente,rio ave,1,0,H,1.9,3.25,3.5,6.0,7.0,7.0,1.0,4.0,4.0,8.0,1.0,5.0,7.0,2.0,3.0,2.0,1.0,2.0,5,below avg,below avg,average,average,average x average,balanced,home
2006-04-23,leiria,est amadora,1,1,D,2.0,3.2,3.3,5.0,2.0,3.0,1.0,8.0,6.0,5.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,0.0,3,below avg,average,weak,average,weak x average,balanced,home
2006-04-23,nacional,benfica,1,1,D,3.5,3.25,1.9,4.0,6.0,7.0,1.0,13.0,8.0,3.0,4.0,5.0,8.0,12.0,7.0,1.0,0.0,4.0,5,below avg,excellent,average,above avg,average x above avg,balanced,away
2006-04-23,pacos ferreira,belenenses,1,1,D,2.1,3.25,3.0,9.0,7.0,8.0,3.0,6.0,6.0,8.0,2.0,11.0,7.0,6.0,5.0,1.0,1.0,1.0,3,average,below avg,average,average,average x average,balanced,home
2006-04-23,setubal,maritimo,0,1,A,2.0,3.25,3.25,6.0,6.0,6.0,2.0,8.0,6.0,5.0,2.0,9.0,8.0,2.0,3.0,1.0,0.0,2.0,3,below avg,average,average,average,average x average,balanced,home
2006-04-23,sporting,naval,0,0,D,1.28,4.5,8.5,10.0,4.0,1.0,3.0,7.0,8.0,11.0,2.0,12.0,8.0,8.0,7.0,1.0,0.0,0.0,1,good,average,average,above avg,average x above avg,balanced,home
2006-04-24,academica,sp braga,0,3,A,2.1,3.0,3.2,5.0,9.0,8.0,1.0,6.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,0.0,1.0,3.0,4,below avg,below avg,above avg,average,above avg x average,balanced,home
2006-04-29,nacional,boavista,1,0,H,2.2,3.1,3.0,5.0,6.0,5.0,1.0,4.0,2.0,4.0,0.0,6.0,8.0,6.0,2.0,2.0,0.0,3.0,5,below avg,below avg,average,weak,average x weak,balanced,home
2006-04-30,benfica,setubal,1,0,H,1.28,4.5,9.0,11.0,8.0,4.0,3.0,6.0,6.0,6.0,2.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0,3,good,below avg,above avg,average,above avg x average,balanced,home
2006-04-30,sp braga,gil vicente,1,1,D,2.0,3.25,3.2,6.0,6.0,5.0,2.0,8.0,7.0,6.0,2.0,10.0,11.0,4.0,5.0,3.0,0.0,1.0,4,below avg,average,average,average,average x average,balanced,home
2006-04-30,rio ave,sporting,1,3,A,3.5,3.25,1.9,4.0,4.0,8.0,1.0,8.0,3.0,1.0,2.0,6.0,4.0,13.0,7.0,1.0,2.0,2.0,5,below avg,average,average,weak,average x weak,balanced,away
2006-04-30,belenenses,academica,0,0,D,2.0,3.0,3.5,4.0,5.0,9.0,1.0,4.0,8.0,10.0,1.0,6.0,8.0,7.0,12.0,2.0,2.0,1.0,5,below avg,below avg,average,above avg,average x above avg,balanced,home
2006-04-30,naval,leiria,0,2,A,1.9,3.0,3.75,5.0,5.0,10.0,1.0,6.0,3.0,3.0,1.0,9.0,7.0,8.0,8.0,0.0,0.0,1.0,1,below avg,below avg,average,weak,average x weak,balanced,home
2006-04-30,maritimo,pacos ferreira,1,1,D,2.2,3.2,2.87,11.0,7.0,3.0,3.0,10.0,8.0,6.0,3.0,10.0,4.0,4.0,5.0,2.0,0.0,0.0,2,good,good,average,above avg,average x above avg,balanced,home
2006-04-30,est amadora,penafiel,1,0,H,1.3,4.33,8.5,6.0,6.0,6.0,1.0,2.0,2.0,7.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,1,below avg,poor,average,weak,average x weak,balanced,home
2006-04-30,porto,guimaraes,3,1,H,1.8,3.5,3.5,15.0,7.0,0.0,5.0,5.0,5.0,5.0,1.0,15.0,11.0,6.0,4.0,4.0,1.0,0.0,5,excellent,below avg,average,average,average x average,home_dominant,home
2006-05-06,boavista,porto,1,1,D,2.5,3.1,2.5,3.0,2.0,5.0,0.0,15.0,9.0,1.0,5.0,5.0,3.0,12.0,5.0,2.0,0.0,3.0,5,poor,excellent,weak,above avg,weak x above avg,balanced,balanced
2006-05-06,setubal,nacional,1,1,D,2.87,2.87,2.37,3.0,2.0,6.0,1.0,7.0,6.0,4.0,2.0,9.0,7.0,3.0,3.0,2.0,1.0,0.0,3,poor,average,weak,average,weak x average,balanced,balanced
2006-05-07,academica,maritimo,2,2,D,1.72,3.0,5.0,5.0,8.0,9.0,1.0,9.0,7.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,0.0,5,below avg,average,above avg,average,above avg x average,balanced,home
2006-05-07,gil vicente,belenenses,1,0,H,1.72,3.1,4.5,8.0,7.0,6.0,2.0,5.0,5.0,8.0,1.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,5,average,below avg,average,average,average x average,balanced,home
2006-05-07,guimaraes,est amadora,0,1,A,1.57,3.5,5.0,4.0,5.0,7.0,1.0,9.0,6.0,4.0,2.0,8.0,9.0,5.0,5.0,2.0,0.0,1.0,3,below avg,average,average,average,average x average,balanced,home
2006-05-07,leiria,rio ave,5,2,H,2.0,3.25,3.25,8.0,5.0,3.0,2.0,3.0,4.0,10.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,5,average,poor,average,average,average x average,balanced,home
2006-05-07,pacos ferreira,benfica,3,1,H,4.33,3.25,1.72,8.0,7.0,6.0,2.0,11.0,8.0,4.0,3.0,9.0,7.0,13.0,8.0,0.0,0.0,3.0,3,average,good,average,above avg,average x above avg,balanced,away
2006-05-07,penafiel,naval,0,1,A,5.0,3.5,1.57,2.0,2.0,6.0,0.0,5.0,4.0,8.0,1.0,4.0,4.0,6.0,6.0,0.0,0.0,1.0,1,poor,below avg,weak,average,weak x average,balanced,away
2006-05-07,sporting,sp braga,1,0,H,1.44,3.75,6.5,8.0,4.0,2.0,2.0,7.0,7.0,5.0,2.0,10.0,5.0,4.0,3.0,3.0,1.0,1.0,5,average,average,average,average,average x average,balanced,home
2006-08-25,porto,leiria,2,1,H,1.25,4.75,9.5,13.0,7.0,2.0,4.0,10.0,9.0,4.0,3.0,15.0,13.0,8.0,6.0,4.0,1.0,0.0,5,excellent,good,average,above avg,average x above avg,home_dominant,home
2006-08-26,sporting,boavista,3,2,H,1.53,3.5,5.5,8.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,10.0,4.0,3.0,1.0,4.0,1.0,1.0,6,average,poor,average,weak,average x weak,balanced,home
2006-08-26,sp braga,pacos ferreira,2,1,H,1.57,3.4,5.5,4.0,6.0,6.0,1.0,11.0,10.0,6.0,3.0,10.0,11.0,5.0,6.0,2.0,0.0,2.0,4,below avg,good,average,above avg,average x above avg,balanced,home
2006-08-26,beira mar,aves,2,2,D,2.1,3.2,3.1,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0,below avg,poor,weak,weak,weak x weak,balanced,home
2006-08-27,maritimo,nacional,1,0,H,2.3,3.2,2.7,9.0,8.0,5.0,2.0,8.0,7.0,4.0,2.0,11.0,5.0,1.0,2.0,4.0,1.0,1.0,6,average,average,above avg,average,above avg x average,balanced,balanced
2006-08-27,naval,est amadora,2,0,H,2.25,3.2,2.8,5.0,4.0,8.0,1.0,9.0,4.0,2.0,2.0,9.0,7.0,8.0,6.0,1.0,0.0,1.0,2,below avg,average,average,average,average x average,balanced,home
2006-08-28,setubal,academica,1,1,D,1.72,3.3,4.2,4.0,3.0,6.0,1.0,6.0,8.0,8.0,1.0,7.0,6.0,8.0,9.0,2.0,1.0,1.0,4,below avg,below avg,weak,above avg,weak x above avg,balanced,home
2006-09-08,aves,sp braga,0,1,A,2.5,3.25,2.1,1.0,2.0,2.0,0.0,7.0,8.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,poor,average,weak,above avg,weak x above avg,balanced,balanced
2006-09-09,boavista,benfica,3,0,H,2.8,3.1,2.3,2.0,4.0,8.0,0.0,8.0,7.0,6.0,2.0,3.0,2.0,10.0,7.0,0.0,2.0,4.0,6,poor,average,average,average,average x average,away_dominant,balanced
2006-09-09,nacional,sporting,0,1,A,3.0,3.25,2.1,5.0,3.0,5.0,1.0,11.0,7.0,3.0,3.0,8.0,8.0,13.0,8.0,3.0,0.0,2.0,5,below avg,good,weak,average,weak x average,balanced,away
2006-09-10,academica,naval,1,2,A,2.0,3.25,3.25,6.0,7.0,7.0,1.0,7.0,4.0,6.0,2.0,5.0,5.0,6.0,4.0,1.0,1.0,0.0,2,below avg,average,average,average,average x average,balanced,home
2006-09-10,belenenses,setubal,2,0,H,2.2,3.2,2.87,5.0,4.0,7.0,1.0,2.0,3.0,7.0,0.0,7.0,8.0,0.0,1.0,2.0,1.0,1.0,4,below avg,poor,average,weak,average x weak,balanced,home
2006-09-10,pacos ferreira,maritimo,2,1,H,2.2,3.1,3.0,8.0,9.0,7.0,2.0,11.0,7.0,3.0,3.0,11.0,9.0,6.0,6.0,0.0,1.0,2.0,3,average,good,above avg,average,above avg x average,balanced,home
2006-09-10,est amadora,porto,0,3,A,5.0,3.4,1.61,8.0,3.0,3.0,2.0,13.0,8.0,3.0,4.0,10.0,6.0,13.0,6.0,1.0,0.0,2.0,3,average,excellent,weak,above avg,weak x above avg,balanced,away
2006-09-11,leiria,beira mar,2,2,D,1.72,3.3,4.2,7.0,9.0,6.0,2.0,5.0,5.0,5.0,0.0,8.0,7.0,2.0,2.0,3.0,0.0,1.0,4,average,below avg,above avg,average,above avg x average,balanced,home
2006-09-16,sporting,pacos ferreira,0,1,A,1.28,4.5,9.0,13.0,8.0,3.0,4.0,8.0,8.0,6.0,2.0,10.0,6.0,4.0,5.0,3.0,0.0,1.0,4,excellent,average,above avg,above avg,above avg x above avg,balanced,home
2006-09-17,naval,porto,0,2,A,5.5,3.4,1.57,10.0,5.0,3.0,3.0,13.0,10.0,3.0,4.0,9.0,7.0,13.0,7.0,0.0,0.0,2.0,2,good,excellent,average,above avg,average x above avg,balanced,away
2006-09-17,academica,belenenses,1,1,D,2.25,3.2,2.8,3.0,4.0,8.0,0.0,8.0,6.0,3.0,2.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,6,poor,average,average,average,average x average,balanced,home
2006-09-17,beira mar,est amadora,2,0,H,2.2,3.2,2.87,5.0,7.0,7.0,0.0,7.0,3.0,6.0,2.0,6.0,5.0,5.0,4.0,1.0,1.0,0.0,2,below avg,average,average,weak,average x weak,balanced,home
2006-09-17,benfica,nacional,1,0,H,1.4,4.0,6.5,7.0,5.0,7.0,2.0,5.0,3.0,4.0,1.0,11.0,5.0,1.0,2.0,4.0,1.0,1.0,6,average,below avg,average,weak,average x weak,balanced,home
2006-09-17,maritimo,aves,0,0,D,1.61,3.4,5.0,8.0,6.0,5.0,2.0,1.0,2.0,3.0,0.0,11.0,5.0,1.0,2.0,0.0,0.0,0.0,0,average,poor,average,weak,average x weak,balanced,home
2006-09-18,sp braga,leiria,0,1,A,1.53,3.5,5.5,10.0,7.0,3.0,3.0,8.0,11.0,7.0,2.0,10.0,8.0,7.0,6.0,4.0,2.0,0.0,6,good,average,average,strong,average x strong,home_dominant,home
2006-09-19,setubal,boavista,1,0,H,2.7,3.2,2.3,2.0,2.0,6.0,0.0,5.0,7.0,6.0,1.0,8.0,7.0,3.0,3.0,0.0,3.0,1.0,4,poor,below avg,weak,average,weak x average,balanced,balanced
2006-09-22,pacos ferreira,benfica,1,1,D,3.25,3.25,2.0,10.0,8.0,5.0,3.0,7.0,4.0,7.0,2.0,13.0,10.0,7.0,6.0,1.0,0.0,3.0,4,good,average,above avg,average,above avg x average,balanced,away
2006-09-22,porto,beira mar,3,0,H,1.22,5.5,9.0,13.0,11.0,3.0,4.0,7.0,9.0,7.0,1.0,15.0,12.0,3.0,3.0,2.0,1.0,1.0,4,excellent,average,strong,above avg,strong x above avg,balanced,home
2006-09-23,belenenses,naval,0,0,D,2.1,3.1,3.1,6.0,4.0,3.0,1.0,9.0,5.0,5.0,3.0,10.0,8.0,8.0,6.0,0.0,0.0,2.0,2,below avg,average,average,average,average x average,balanced,home
2006-09-23,est amadora,sp braga,0,0,D,3.0,3.25,2.1,6.0,2.0,7.0,2.0,7.0,4.0,4.0,2.0,10.0,5.0,6.0,4.0,0.0,2.0,2.0,4,below avg,average,weak,average,weak x average,balanced,away
2006-09-23,aves,sporting,0,2,A,4.2,3.4,1.72,2.0,2.0,3.0,0.0,12.0,8.0,4.0,4.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0,poor,good,weak,above avg,weak x above avg,balanced,away
2006-09-24,boavista,academica,2,2,D,1.57,3.4,5.5,4.0,6.0,6.0,1.0,4.0,5.0,6.0,0.0,5.0,5.0,6.0,8.0,3.0,1.0,1.0,5,below avg,below avg,average,average,average x average,balanced,home
2006-09-24,nacional,setubal,1,0,H,1.83,3.25,3.75,4.0,2.0,4.0,1.0,5.0,3.0,5.0,1.0,8.0,7.0,0.0,1.0,0.0,2.0,2.0,4,below avg,below avg,weak,weak,weak x weak,balanced,home
2006-09-25,leiria,maritimo,1,0,H,2.1,3.25,3.0,10.0,11.0,6.0,3.0,6.0,5.0,5.0,1.0,9.0,9.0,6.0,7.0,0.0,4.0,2.0,6,good,below avg,strong,average,strong x average,balanced,home
2006-09-29,naval,beira mar,2,1,H,2.0,3.1,3.4,10.0,5.0,3.0,3.0,6.0,8.0,9.0,1.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,0,good,below avg,average,above avg,average x above avg,balanced,home
2006-09-30,belenenses,boavista,0,2,A,2.7,3.1,2.37,6.0,3.0,2.0,1.0,5.0,8.0,7.0,1.0,8.0,6.0,2.0,3.0,1.0,3.0,2.0,6,below avg,below avg,weak,above avg,weak x above avg,balanced,balanced
2006-10-01,academica,nacional,1,3,A,2.37,3.2,2.62,4.0,7.0,8.0,0.0,4.0,2.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,3.0,6,below avg,below avg,average,weak,average x weak,balanced,balanced
2006-10-01,benfica,aves,4,1,H,1.25,5.0,9.0,7.0,4.0,7.0,2.0,2.0,2.0,5.0,0.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,0,average,poor,average,weak,average x weak,balanced,home
2006-10-01,maritimo,est amadora,2,1,H,1.72,3.25,4.33,5.0,4.0,5.0,1.0,4.0,1.0,7.0,1.0,11.0,5.0,5.0,3.0,2.0,1.0,1.0,4,below avg,below avg,average,weak,average x weak,balanced,home
2006-10-02,setubal,pacos ferreira,1,1,D,2.2,3.2,2.87,5.0,3.0,5.0,1.0,10.0,8.0,5.0,3.0,8.0,4.0,7.0,6.0,1.0,0.0,1.0,2,below avg,good,weak,above avg,weak x above avg,balanced,home
2006-10-02,sp braga,porto,2,1,H,3.2,3.1,2.1,7.0,3.0,3.0,2.0,13.0,11.0,2.0,4.0,7.0,6.0,13.0,8.0,1.0,3.0,2.0,6,average,excellent,weak,strong,weak x strong,balanced,away
2006-10-02,sporting,leiria,2,0,H,1.36,4.0,7.5,12.0,7.0,3.0,4.0,10.0,10.0,6.0,3.0,7.0,4.0,7.0,5.0,3.0,2.0,1.0,6,good,good,average,above avg,average x above avg,balanced,home
2006-10-13,beira mar,sp braga,0,3,A,3.4,3.0,2.05,5.0,7.0,9.0,1.0,10.0,5.0,3.0,3.0,6.0,6.0,7.0,4.0,1.0,1.0,2.0,4,below avg,good,average,average,average x average,balanced,away
2006-10-14,porto,maritimo,3,0,H,1.28,4.33,9.5,12.0,11.0,3.0,4.0,7.0,4.0,4.0,2.0,15.0,12.0,5.0,6.0,3.0,3.0,0.0,6,good,average,strong,average,strong x average,balanced,home
2006-10-14,leiria,benfica,0,4,A,3.4,3.2,1.95,7.0,5.0,6.0,2.0,7.0,7.0,8.0,2.0,11.0,10.0,5.0,5.0,2.0,3.0,1.0,6,average,average,average,average,average x average,balanced,away
2006-10-15,pacos ferreira,academica,1,1,D,1.85,3.4,3.1,8.0,6.0,5.0,2.0,3.0,6.0,9.0,0.0,11.0,9.0,6.0,9.0,2.0,0.0,2.0,4,average,poor,average,average,average x average,balanced,home
2006-10-15,nacional,belenenses,2,1,H,1.8,3.5,3.6,6.0,4.0,4.0,2.0,5.0,3.0,4.0,1.0,10.0,7.0,2.0,2.0,4.0,0.0,2.0,6,below avg,below avg,average,weak,average x weak,balanced,home
2006-10-15,est amadora,sporting,0,1,A,5.75,3.5,1.53,1.0,1.0,9.0,0.0,12.0,8.0,3.0,4.0,8.0,4.0,13.0,7.0,1.0,1.0,2.0,4,poor,good,weak,above avg,weak x above avg,balanced,away
2006-10-15,aves,setubal,1,2,A,2.37,3.0,2.8,2.0,3.0,9.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,poor,below avg,weak,weak,weak x weak,balanced,balanced
2006-10-16,boavista,naval,0,1,A,1.72,3.4,4.2,7.0,9.0,6.0,2.0,10.0,6.0,4.0,3.0,6.0,7.0,9.0,5.0,1.0,1.0,0.0,2,average,good,above avg,average,above avg x average,balanced,home
2006-10-20,belenenses,pacos ferreira,2,0,H,2.05,3.2,3.3,5.0,4.0,5.0,1.0,9.0,6.0,4.0,2.0,8.0,5.0,8.0,7.0,1.0,2.0,1.0,4,below avg,average,average,average,average x average,balanced,home
2006-10-21,boavista,nacional,0,4,A,1.95,3.3,3.25,7.0,7.0,4.0,2.0,9.0,6.0,4.0,3.0,5.0,6.0,4.0,4.0,3.0,0.0,3.0,6,average,average,average,average,average x average,balanced,home
2006-10-22,sporting,porto,1,1,D,2.37,3.0,2.8,12.0,6.0,1.0,4.0,12.0,12.0,2.0,4.0,10.0,6.0,10.0,8.0,1.0,2.0,3.0,6,good,good,average,strong,average x strong,balanced,balanced
2006-10-22,academica,aves,2,0,H,1.85,3.25,3.75,3.0,6.0,9.0,0.0,1.0,2.0,9.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0,poor,poor,average,weak,average x weak,balanced,home
2006-10-22,benfica,est amadora,3,1,H,1.22,5.0,10.0,10.0,10.0,5.0,3.0,1.0,1.0,8.0,0.0,13.0,9.0,4.0,3.0,4.0,0.0,0.0,4,good,poor,above avg,weak,above avg x weak,home_dominant,home
2006-10-22,maritimo,beira mar,2,1,H,1.66,3.3,4.5,4.0,3.0,7.0,1.0,4.0,5.0,10.0,1.0,11.0,6.0,3.0,4.0,1.0,3.0,0.0,4,below avg,below avg,weak,average,weak x average,balanced,home
2006-10-22,setubal,leiria,1,2,A,2.1,3.2,3.1,7.0,4.0,5.0,2.0,7.0,4.0,8.0,2.0,6.0,4.0,6.0,4.0,3.0,1.0,0.0,4,average,average,average,average,average x average,balanced,home
2006-10-23,naval,sp braga,1,1,D,2.75,3.2,2.3,10.0,5.0,4.0,3.0,10.0,6.0,2.0,3.0,6.0,5.0,10.0,7.0,0.0,0.0,2.0,2,good,good,average,average,average x average,balanced,balanced
2006-10-27,beira mar,sporting,3,3,D,6.0,3.8,1.45,3.0,4.0,10.0,1.0,10.0,6.0,2.0,3.0,6.0,6.0,13.0,7.0,0.0,1.0,3.0,4,poor,good,average,average,average x average,balanced,away
2006-10-28,leiria,academica,2,0,H,1.95,3.3,3.4,9.0,4.0,7.0,3.0,6.0,7.0,7.0,1.0,8.0,9.0,7.0,8.0,3.0,0.0,3.0,6,average,below avg,average,average,average x average,balanced,home
2006-10-28,porto,benfica,3,2,H,1.9,3.3,4.0,10.0,10.0,3.0,3.0,13.0,13.0,3.0,4.0,15.0,12.0,5.0,7.0,2.0,2.0,2.0,6,good,excellent,above avg,strong,above avg x strong,balanced,home
2006-10-29,aves,belenenses,0,1,A,2.37,3.2,2.7,1.0,2.0,10.0,0.0,5.0,4.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0,poor,below avg,weak,average,weak x average,balanced,balanced
2006-10-29,est amadora,setubal,1,0,H,2.45,3.2,2.55,1.0,2.0,8.0,0.0,7.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,0.0,1.0,2,poor,average,weak,average,weak x average,balanced,balanced
2006-10-29,nacional,naval,1,1,D,1.83,3.25,3.8,12.0,10.0,3.0,4.0,8.0,4.0,4.0,2.0,10.0,5.0,11.0,4.0,1.0,0.0,1.0,2,good,average,above avg,average,above avg x average,balanced,home
2006-10-29,sp braga,maritimo,1,4,A,1.6,3.5,5.0,8.0,6.0,3.0,2.0,7.0,4.0,6.0,2.0,7.0,7.0,4.0,4.0,1.0,3.0,2.0,6,average,average,average,average,average x average,balanced,home
2006-10-30,pacos ferreira,boavista,2,0,H,2.3,3.25,2.62,6.0,4.0,5.0,1.0,4.0,4.0,8.0,1.0,9.0,8.0,4.0,5.0,0.0,1.0,3.0,4,below avg,below avg,average,average,average x average,balanced,balanced
2006-11-03,belenenses,leiria,0,1,A,2.1,3.2,3.1,7.0,4.0,4.0,2.0,9.0,5.0,7.0,3.0,8.0,4.0,9.0,6.0,2.0,2.0,1.0,5,average,average,average,average,average x average,balanced,home
2006-11-04,boavista,aves,2,1,H,1.45,3.5,7.0,4.0,4.0,9.0,1.0,0.0,2.0,11.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0,0.0,0,below avg,poor,average,weak,average x weak,balanced,home
2006-11-05,nacional,pacos ferreira,5,1,H,1.72,3.25,4.33,13.0,11.0,3.0,4.0,6.0,5.0,5.0,1.0,10.0,5.0,5.0,4.0,2.0,2.0,0.0,4,excellent,below avg,strong,average,strong x average,balanced,home
2006-11-05,naval,maritimo,0,1,A,2.05,3.25,3.1,9.0,5.0,3.0,2.0,9.0,8.0,7.0,3.0,7.0,5.0,4.0,7.0,1.0,0.0,1.0,2,average,average,average,above avg,average x above avg,balanced,home
2006-11-05,academica,est amadora,2,0,H,1.8,3.25,4.0,5.0,6.0,8.0,1.0,4.0,3.0,6.0,1.0,5.0,7.0,3.0,3.0,1.0,0.0,2.0,3,below avg,below avg,average,weak,average x weak,balanced,home
2006-11-05,benfica,beira mar,3,0,H,1.22,5.0,10.0,10.0,14.0,6.0,3.0,1.0,5.0,13.0,0.0,13.0,11.0,2.0,5.0,2.0,0.0,2.0,4,good,poor,strong,average,strong x average,balanced,home
